SampleID,GSM475656,GSM475657,GSM475658,GSM475659,GSM475660,GSM475661,GSM475662,GSM475663,GSM475664,GSM475665,GSM475666,GSM475667,GSM475668,GSM475669,GSM475670,GSM475671,GSM475672,GSM475673,GSM475674,GSM475675,GSM475676,GSM475677,GSM475678,GSM475679,GSM475680,GSM475681,GSM475682,GSM475683,GSM475684,GSM475685,GSM475686,GSM475687,GSM475688,GSM475689,GSM475690,GSM475691,GSM475692,GSM475693,GSM475694,GSM475695,GSM475696,GSM475697,GSM475698,GSM475699,GSM475700,GSM475701,GSM475702,GSM475703,GSM475704,GSM475705,GSM475706,GSM475707,GSM475708,GSM475709,GSM475710,GSM475711,GSM475712,GSM475713,GSM475714,GSM475715,GSM475716,GSM475717,GSM475718,GSM475719,GSM475720,GSM475721,GSM475722,GSM475723,GSM475724,GSM475725,GSM475726,GSM475727,GSM475728,GSM475729,GSM475730,GSM475731,GSM475732,GSM475733,GSM475734,GSM475735,GSM475736,GSM475737,GSM475738,GSM475739,GSM475740,GSM475741,GSM475742,GSM475743,GSM475744,GSM475745,GSM475746,GSM475747,GSM475748,GSM475749,GSM475750,GSM475751,GSM475752,GSM475753,GSM475754,GSM475755,GSM475756,GSM475757,GSM475758,GSM475759,GSM475760,GSM475761,GSM475762,GSM475763,GSM475764,GSM475765,GSM475766,GSM475767,GSM475768,GSM475769,GSM475770,GSM475771,GSM475772,GSM475773,GSM475774,GSM475775,GSM475776,GSM475777,GSM475778,GSM475779,GSM475780,GSM475781,GSM475782,GSM475783,GSM475784,GSM475785,GSM475786,GSM475787,GSM475788,GSM475789,GSM475790,GSM475791,GSM475792,GSM475793,GSM475794,GSM475795,GSM475796,GSM475797,GSM475798,GSM475799,GSM475800,GSM475801,GSM475802,GSM475803,GSM475804,GSM475805,GSM475806,GSM475807,GSM475808,GSM475809,GSM475810,GSM475811
ACSM2A /// ACSM2B,-0.108021863,-0.081110058,0.063015529,-0.237913468,-0.109039537,-0.104234208,-0.246582068,-0.256375494,-0.086619104,-0.030074126,0.273132309,-0.124792734,0.015485285,-0.115853586,0.179896325,-0.130789897,-0.174507096,-0.190011197,-0.038077837,-0.081659314,0.069457249,0.001117817,-0.072305578,-0.102970036,-0.003512385,0.219690388,-0.03381009,-0.329119669,-0.035025114,0.134565106,0.143901265,-0.277767867,-0.110072728,0.301322102,0.069703447,0.009266391,-0.178011637,0.179404705,-0.240894444,-0.090906346,0.590671955,-0.083643071,-0.400722985,-0.293141305,-0.313276407,-0.047495467,-0.27836916,-0.047691817,0.273877234,-0.048880032,-0.094676665,-0.026492591,0.803791629,-0.187588992,-0.12734422,-0.032268842,0.038752053,-0.027460544,0.012302294,0.209292437,0.094186386,-0.066066456,0.129398611,0.091002943,0.397405427,-0.188351664,0.174339111,-0.182566789,-0.080588826,0.103304861,-0.026297616,-0.039549537,0.164099614,0.06500394,-0.247635203,0.094697162,-0.103533913,0.469883511,-0.139379058,0.54367767,0.23216153,-0.234662632,-0.082913261,-0.183570346,-0.018720893,-0.225097317,-0.214134486,-0.006881226,-0.035264961,-0.097538423,0.056794434,-0.14117668,-0.051317286,-0.058707588,-0.08453717,0.248025556,0.24195206,0.212845771,-0.06341772,0.024961128,0.247256429,-0.169311459,0.142795984,0.131322164,-0.066568904,0.022580209,0.155347462,0.110443764,0.023437061,0.019495769,-0.049383536,-0.164289557,-0.119318169,0.073951689,-0.048425627,0.070702747,0.128764581,-0.05728627,0.071968206,-0.050508527,0.342870978,0.420058267,0.123208831,-0.009714484,-0.018211335,0.253304569,0.093554939,0.111547128,0.293917146,-0.006422013,0.060191232,0.217814611,-0.269746555,-0.003845265,-0.209353313,-0.030914581,-0.07148529,0.229357962,-0.128359478,0.344357095,-0.114659374,0.026374632,-0.336397724,0.076301214,0.001374055,-0.102702082,0.063298389,0.185431573,-0.054100456,-0.287678964,-0.035102408,-0.111274336,-0.24438418,-0.284560119,-0.027517992,-0.057175839
ACSM2B,0.278821527,-0.085103988,0.082290727,-0.156842861,0.023151326,0.086126787,-0.038422193,-0.11356084,0.280517989,0.003673624,0.054537981,-0.105890062,-0.101129141,0.047420804,0.145526073,-0.024818499,-0.043192339,-0.181923235,-0.159427954,-0.077170878,0.05758552,0.038050211,-0.03550879,0.145054688,-0.177709446,-0.247120155,0.076610578,-0.18504898,0.136314538,-0.169975808,-0.155142329,-0.05167678,0.217067891,0.337477877,-0.112291547,-0.053547057,0.149976991,-0.015109143,0.054268349,-0.045383099,0.212872092,-0.015109143,-0.207050985,-0.096357114,-0.287037045,0.119404677,-0.056644758,0.153398469,0.04290627,-0.170119338,-0.166276923,0.013368472,-0.096228609,0.041413783,0.234394528,-0.10359664,-0.270972523,-0.171609122,-0.111535001,0.425765137,0.128356864,0.10858995,-0.164379351,0.183174389,-0.042636683,-0.051435439,-0.05599242,-0.077788373,0.183934767,0.201861227,-0.194714589,0.11121897,0.155489581,0.056628092,-0.089612027,0.298507748,0.133462744,-0.009504738,0.008804306,-0.040458795,-0.092999673,-0.033143456,-0.065473186,-0.043267454,0.005296806,-0.064598516,-0.136140866,-0.061301993,0.010493918,-0.192474847,-0.36256349,0.301082465,-0.00694909,-0.168125077,0.178692165,0.025270188,-0.234250532,0.041112345,0.114517397,-0.027585398,-0.058778209,0.145037041,-0.038617309,0.345430819,-0.287493747,0.011165007,-0.047432222,-0.182653892,-0.0501937,-0.109031662,-0.088823228,-0.085567636,0.195515428,-0.128170745,0.265332693,-0.015979996,-0.007345359,0.087717882,-0.05346491,-0.111742649,0.086997947,0.125442535,0.083313991,-0.109695325,0.043306483,0.124005712,0.23205748,0.017380157,-0.204292892,-0.004505615,0.395918586,0.06333775,-0.054760138,-0.232029038,-0.00731113,-0.088415486,-0.099167403,0.329305626,-0.064983406,0.174501516,0.117358316,-0.014745699,-0.020006703,0.013142111,-0.085226038,0.301844264,-0.029988617,0.1189835,-0.186909201,-0.09043144,0.110525505,-0.083245422,-0.10738316,-0.172174436,0.214863902,0.019876133
ACSM3,-1.491888401,0.110725133,0.773231562,0.891492185,0.00312606,-1.366543261,2.432269244,0.966861894,-1.357117178,0.828388046,1.861548344,0.611770936,-0.481019232,2.558286488,-0.951753,1.105521225,-0.100778659,0.257586461,-1.191925469,0.571690576,-0.674033302,0.855031796,0.751089162,-0.338464958,-0.399924932,-0.170648446,0.403012546,0.192762782,1.223628294,-0.102500479,0.108683807,1.739888107,-0.415297129,0.966971886,0.461200305,-0.607862318,-1.128609095,0.45772202,-1.097965534,0.530316035,0.877643422,0.15248312,-0.486400157,0.369310913,0.932909349,-0.770716006,0.762252195,0.057816932,-0.748908107,0.028699873,0.773100406,-0.140974991,-0.211141484,0.396041433,-0.998531958,1.357559697,2.122133345,-0.138633068,0.561526728,0.263183349,-0.052482271,-1.563442068,-0.382391613,-1.090392131,-0.856228243,0.326175682,0.154501318,0.226811394,-0.935379105,-0.731202722,0.593933293,-0.213442075,-1.050821404,0.360632102,-0.835329855,-0.392080756,-0.225483366,-0.935418072,0.196060235,-1.185037691,0.067983801,-1.006851792,1.802100663,0.727758798,0.697343756,1.435812361,0.48532611,-0.068060335,-0.71567412,1.480604936,1.156512306,-0.945442481,-0.076006143,-0.383628284,-0.217554417,-0.397855196,-0.1368772,-0.237270318,0.047788805,0.768934855,-0.514184955,0.530855083,-1.200489313,-0.804553827,-1.167521384,1.274520475,-1.160602182,-1.3025417,1.249193851,-1.280147108,1.217582946,-0.614376777,0.006668008,-0.57835348,0.109686438,1.014122101,0.124859907,1.116367793,-1.108703364,0.666856798,-1.428909527,-1.114886704,-0.88445655,1.228012456,-0.277064348,0.015577508,-0.704895285,0.534472859,0.129709409,-1.110541168,0.369035783,-1.163967704,1.000740149,0.485155665,0.15957334,-1.442059308,-1.208585123,-1.281670179,-0.645542079,1.076823501,0.72820352,0.912099557,0.391791081,1.173609587,-0.179017616,-1.14658999,-1.306855374,-0.18751697,-1.491034666,-1.495888811,-0.884949474,-0.029208678,-1.332229782,0.028430545,0.658386986,1.959279139
ACSM5,-0.069148494,-0.038409315,0.429561799,0.741454017,0.120112811,-0.291948477,-0.129829767,0.420695889,-0.053989669,0.081300926,0.267390707,0.126631285,-0.449430685,-0.056275647,-0.280965872,0.561692089,0.030768808,-0.225353031,-0.462619989,-0.013601073,-0.033929121,0.747795937,-0.006728151,-0.313063961,-0.216796003,-0.118422194,0.006794965,-0.448825021,-0.092147696,-0.340589893,-0.001825476,-0.314729567,-0.086896584,1.717415262,-0.046845507,-0.553237523,-0.03574363,-0.233494007,0.592661314,0.318901366,0.24011661,-0.027669302,-0.476659358,-0.006728151,0.253146847,-0.267924368,0.471610383,-0.333039985,0.247521065,-0.202916047,0.349642151,-0.02922458,0.102647498,-0.575747393,-0.480424091,0.930380228,0.125702173,-0.008084286,0.125390367,-0.197555572,0.10824607,-0.07890289,0.443294449,-0.262678988,-0.15194023,0.082037305,-0.049361435,0.27353527,-0.242845631,-0.010627369,0.086338727,-0.373169106,-0.102626945,0.245159392,-0.302396049,0.374044724,0.536091043,-0.161941056,0.091695443,0.195793957,0.302923958,-0.529020875,0.203765464,-0.276969419,0.073514971,-0.136894918,0.356013313,0.270563679,-0.013672387,0.477631635,0.05850534,0.131299298,-0.525811342,0.784610326,0.41586547,-0.137159108,-0.113418896,0.109792676,0.579956554,-0.188044737,0.013788491,-0.194460225,-0.358662432,0.230835635,-0.440847042,-0.372111811,-0.147877135,-0.506958063,0.709654797,-0.546818553,-0.026453832,-0.286682631,-0.029287206,-0.280248647,-0.040238088,0.453649106,-0.089048706,0.016396425,-0.177147428,-0.07654556,-0.407137677,-0.285242231,0.297295619,-0.113705013,0.147102575,0.425242793,-0.092045781,0.558598041,0.063585481,-0.400909142,0.258027017,-0.494504998,-0.57516442,-0.5195744,0.501350258,-0.354767532,0.006840362,-0.090592941,-0.288545833,0.106072594,-0.292120581,-0.083673118,0.12116507,-0.143770512,0.06435471,-0.212361637,-0.062748957,-0.156229269,-0.405204418,0.11703125,-0.180584378,0.514888738,-0.47021141,-0.009520247,-0.137571583,0.10140163
ACSS1,0.134232322,-0.072865401,-0.284329775,-0.085562995,0.200499639,-0.071682195,-0.045991986,-0.192247923,0.07069829,0.104224999,0.149791463,-0.289688782,0.10698873,-0.147990164,-0.014135997,0.010163443,0.023215085,0.001776415,-0.11700771,0.169442647,0.092753421,0.034938303,-0.060964856,0.042344166,-0.206495982,-0.064719068,0.199702239,-0.119880563,-0.088345161,0.046146664,0.068665889,-0.168361301,-0.034699256,0.065331566,0.062490673,0.09340684,-0.061131892,-0.110027202,0.113853135,-0.176017187,0.227021716,-0.047486783,-0.225685078,-0.148465813,-0.164857314,-0.022815034,-0.034118238,-0.205832016,-0.067364922,0.041506562,-0.03270042,0.228595452,0.370638366,-0.056310485,0.052699919,0.1346981,0.037755529,-0.193133356,0.004600326,-0.068040915,0.046859746,-0.159068737,0.313435607,0.27398141,0.124586544,0.044240101,-0.003017911,-0.19059586,0.045441076,0.22586986,-0.14683025,0.095460975,0.290927118,-0.124142744,-0.079048246,0.09849642,0.167308406,0.3889663,-0.134782058,0.313644462,-0.080547757,-0.296890159,-0.098439399,0.072878078,-0.04131389,0.237154363,-0.080633673,-0.039959307,-0.156621538,0.03067414,0.171989945,-0.083029337,-0.058629204,0.149549368,0.235077213,0.14794431,0.04262913,0.144719134,0.301053534,-0.081950639,0.309255673,-0.256254683,0.038462166,0.201956169,-0.258925249,0.039592,-0.090403831,0.00279911,-0.043527509,-0.033345738,0.022577393,-0.288146481,0.014256531,-0.058683048,0.128777404,-0.089975439,-0.009481719,-0.194235044,-0.221201743,-0.012028445,-0.218180274,0.21513245,0.137509313,-0.004448817,0.040502656,0.18926117,0.007888143,0.188647947,-0.056215192,-0.00147963,0.176455915,0.06270873,-0.165008061,0.010819474,-0.039383105,0.051134429,-0.003355388,0.319904574,-0.040434315,0.266529779,-0.078104214,0.066004613,-0.185487851,-0.203853335,0.022430845,-0.139721408,-0.065127574,0.115891135,0.107916694,-0.164517936,0.078182635,-0.055059093,-0.249627593,-0.161515934,-0.162890175,-0.047277968
ACSS2,-0.427075336,0.164488255,0.548278917,0.612103321,0.68302444,-0.829512603,-0.733958146,0.740413248,-0.038941476,0.435558475,0.093607966,0.529960062,-0.582363811,0.747203538,-0.068564579,0.915272478,-0.58097636,0.495945108,-0.994102626,0.963872214,-0.81201624,1.113334525,0.406546319,-0.387467243,0.266731099,-0.522903876,0.781862422,0.186927796,0.69175021,-0.37006909,1.051024894,0.524729228,0.397301711,-0.504071352,0.417331911,-0.308122702,0.416019152,0.470567562,-0.115172224,0.866658198,-0.249881917,0.149647439,-0.583220564,0.471274668,0.068565379,-1.436314806,0.469042001,-0.501974878,-0.263249946,0.784298258,0.537618116,0.496389676,-0.399313177,0.417979227,-0.547844763,1.643174506,0.809002992,-0.472789889,0.429672991,-0.849056222,0.648868815,-0.47083091,-0.204904807,-0.441567007,-0.970487533,0.512944527,-0.424494078,0.201225809,-1.300955174,0.346195937,1.005463684,-1.046631233,-0.549059378,0.6888278,0.112428896,-0.474112121,0.484363105,-1.271721081,0.759145347,-0.231238411,0.069347997,-1.610871088,1.046337087,-0.731990982,0.454711785,-0.156245776,0.441571648,1.049269828,0.80258358,0.940958156,0.839982544,-0.461561725,0.1097202,0.291161147,0.432417109,0.347459049,0.260986366,-0.714876776,0.329448402,0.163968506,-0.404573853,0.243487956,-0.074280385,-0.22817854,-0.636607435,-0.102039893,-1.089537732,0.075016889,0.827110132,-0.271094367,0.728242284,-0.06206298,-0.071663501,-0.997005562,-0.701447933,0.643347843,-0.511191134,0.029181578,-1.662242162,0.53232567,-0.408635704,-0.104957606,0.320762387,-0.460646842,0.010976528,-0.14540221,-0.350835813,0.264212705,-0.350742988,-0.511053041,-0.070936757,0.062584472,-1.28862684,-0.416685217,0.07275981,-1.153689231,0.641738134,-0.630254791,-0.879252708,-0.599161511,-0.494427929,-0.389723297,0.593464453,-0.607928508,0.143633082,-0.331947723,-0.686889434,-0.534844338,-0.246757108,0.162348929,0.136423106,0.23058399,0.299236482,0.10344998,0.973852389,0.061140492
ACSS3,-1.380483476,0.14365403,0.837570833,0.65322077,0.494364398,4.595161342,-1.133492733,1.491656298,-1.406314506,0.650056668,-0.056756894,1.009046965,-0.480925419,1.61570873,-0.801077713,0.802583245,-0.707214997,0.703104142,-1.004700338,0.904760176,-1.152048505,0.893917654,1.032772625,-1.009714554,0.455968161,0.060645153,0.655831619,-0.911331866,1.072787614,0.790482546,0.647442002,-0.646718614,0.207009714,-1.538812752,0.396112768,-0.666874111,-1.084810345,1.341030419,-0.845002543,0.765809458,-1.297545668,0.437134709,-0.849453917,1.425373811,-0.208836023,0.318319827,1.440105181,1.750024825,0.133458329,0.207198318,0.733400151,0.697221898,-0.359195509,-0.99731843,-0.20488315,1.194564037,0.811448054,-0.853889916,0.803652881,-1.506837753,0.585824021,-1.471356358,-0.059768877,-1.057265252,-0.806533285,1.070719968,0.328782732,1.00268048,0.165517266,-0.185170152,1.066514606,0.919241772,-1.366479964,1.506663385,-1.764805206,-0.055115728,0.462705188,-1.52066807,0.75897175,-1.252529959,0.640837958,0.781123392,1.196920364,-0.779356841,0.71137279,-1.5253157,0.968227083,0.339508025,-1.009140117,1.435303817,0.74177375,-0.093768101,-1.045004999,0.710342891,0.233362016,-1.098574478,0.021555297,-0.997689495,0.56559124,0.530793877,-0.629601368,1.245837895,-1.910450115,-1.09271781,-0.140831224,-1.252631272,-0.722071093,-1.470590413,1.466328297,2.465948623,0.785468865,0.082031548,-0.579089334,-0.617531653,-1.587386395,0.758919212,-0.486305445,0.254833973,-1.190787767,0.725858156,-1.430703398,0.640242844,-0.704887588,-1.188505966,0.445853893,0.431704751,-0.143501208,-0.112478221,-0.597316156,-1.35439978,0.797027187,1.775554401,0.908115811,-0.200600595,0.345275933,-1.929852446,-0.514318728,-0.481302617,-0.244767684,-0.208687382,-0.289892308,-0.483297924,1.075550119,-1.149090447,0.625720812,-0.150500448,-0.783483324,-0.835155393,-0.067444979,-1.340548604,-1.188309633,0.21878552,-1.356956114,0.621031185,-0.255588581,1.144563339
ACTA1,-0.481317159,-0.446731378,0.184076635,-0.234134876,-0.108523682,-0.322569416,0.02132217,-0.104501608,-0.080503442,0.056646667,0.170630727,0.209593582,0.083880103,0.026195382,0.098667411,0.193719492,0.223996181,0.283868131,-0.092420278,0.214651856,0.598973715,0.2432253,-0.116766976,0.021783281,0.078786548,-0.101956819,0.295261282,-0.073635652,-0.180422933,0.083484933,-0.096380586,-0.133520479,-0.192976591,-0.216400514,-0.240767612,-0.132866527,-0.423101509,-0.315014668,0.09651391,0.180132472,0.792834059,-0.225836072,-0.098274994,-0.062199968,-0.257165405,0.271053127,0.319877844,0.074727025,0.214194772,-0.034951738,-0.226447077,-0.577368845,0.388362825,-0.420409663,-0.251674068,-0.023132014,-0.308305704,-0.200148741,0.064335693,0.292316961,-0.348844648,-0.428464349,0.045184678,-0.009150126,0.530878346,-0.29470379,-0.223568687,-0.071372655,-0.226717171,-0.093730234,-0.852588272,0.09467971,-0.016822429,0.03967848,-0.067779528,0.05267971,-0.336928643,-0.223941755,-0.452784674,-0.138088656,-0.115846098,-0.084866494,0.000346,-0.332759106,-0.055888834,-0.045584416,-0.074236061,0.031474576,-0.403544576,-0.251816382,-0.277468908,-0.090161183,-0.060030863,-0.071756167,0.565006317,0.008743158,0.079410434,0.259492014,-0.368424514,-0.144507093,0.213048467,-0.466396671,-0.008142293,-0.033790184,-0.010770398,0.090002382,-0.013574558,0.242165896,-0.365993829,-0.302201474,-0.027460404,0.003843426,0.085802584,-0.153149341,-0.127947867,0.069769433,0.220169272,-0.138085688,-0.161396924,-0.166791389,0.304753258,0.005653393,0.15790125,0.322114949,0.176225778,-0.010923557,-0.185090881,0.269541246,0.231820753,0.219556331,0.070977023,-0.413232357,-0.026429965,0.18342355,-0.134113379,0.051769677,-0.603822605,-0.05148079,0.2462552,0.310365958,0.023404934,-0.141942486,-0.153070823,0.014474425,-0.285768044,-0.361083934,6.83934621,-0.060030863,-0.685109426,-0.37240384,-0.452381034,-0.31745988,-0.341635549,-0.376630189,-0.281376562,-0.258515994
ACTA2,-0.08242642,-0.317186084,0.133237599,0.635414433,0.02655689,-0.310782863,-0.037021062,0.12730506,-0.268877439,0.526668889,0.187476805,0.476843932,0.683608918,0.364911937,0.32619179,0.103019494,-0.117199816,0.147725399,-0.16045296,-0.237328552,-1.036456096,0.33698959,0.707735526,0.304521093,-0.090420543,0.70625384,0.386391328,-0.033097622,-0.011644847,0.092086549,0.28343197,-0.121053449,0.405984227,-0.543139151,-0.005791085,0.300777677,-0.771519597,0.144890003,-0.53953047,0.463105944,-0.239761099,0.084831687,0.281226879,0.269386443,-0.85762325,0.181913567,0.218158796,-0.004943642,0.034416959,-0.018434164,-0.392401655,-0.18625114,0.424738553,-0.263571978,0.292929611,-0.077553239,-0.225660775,0.155769262,0.150364543,-0.043203821,-0.020214623,-0.776812472,0.100780492,0.684174888,-1.33984119,0.988512936,0.399536518,0.315792382,0.088152149,0.609350086,-0.116820418,-0.055831742,-1.107588209,0.274333805,-1.174600311,0.208731601,-0.12567125,0.252699447,-0.045987431,-0.576031713,-0.039452055,-0.698358362,-0.397627312,-0.297461964,0.493188814,-0.533053366,0.062090452,0.21710728,-0.560164244,-0.146301289,-0.030283273,0.343604245,0.341558481,0.377308799,0.39967536,0.111328221,-0.575103883,0.274687252,0.018451335,0.313384269,0.197428253,0.308793766,-1.061824768,0.169668127,0.430899107,-0.601226894,0.504606305,-0.318176991,0.599711989,-0.349902856,0.129078548,0.172283228,0.197747573,0.12366724,-0.300477813,0.210237808,0.032611544,0.397073755,-0.206072856,0.512507503,-0.222251966,-0.785084096,-0.195306101,-0.403234594,0.321473752,-0.757289305,0.143706481,0.077874216,-0.125311859,-0.853439488,0.67093203,-0.596171635,0.917521773,0.339564353,0.259950048,-1.114251615,-0.155398389,-0.191280609,0.023187228,0.629936701,0.027265459,0.198432534,0.286327229,0.182096989,0.33730245,0.634843844,-1.574584252,0.277888248,-0.312150103,-0.540455717,-0.128480072,-0.148662158,-0.27132562,0.024388209,-0.30771531,0.052777423
ACTA2 /// ACTA2,-0.194991553,-0.212895565,0.623928854,0.941475258,-0.381289844,-0.683173397,-0.508341046,0.616765965,0.76529091,0.134569642,-0.409436048,1.388563027,0.12483945,0.36286054,-0.058173359,-0.745094764,-0.411369217,0.827460835,-0.516187232,0.278502678,-0.731236139,-0.019257814,-0.215264268,-0.272305009,-0.485324343,1.592090046,2.241398553,0.440137028,0.316939181,0.692194399,0.094853199,-0.321990559,1.934746868,0.074251932,-0.779271887,0.955801236,-0.555378202,-0.335825606,-0.669232815,3.36134193,0.55459567,-0.332128691,-0.247028897,-0.41948755,-0.900849172,-0.216417919,0.838991851,-0.137225078,-0.588906181,-0.604532767,0.05100439,-0.677188949,0.540437029,-0.446372298,0.682893279,0.535014075,-0.244159269,-0.231424861,0.021585019,-0.397954578,-0.322029366,-0.149729779,0.296236399,0.3610305,-0.526141191,2.284742372,1.117474684,0.044781712,-0.723749171,0.252502482,-0.594804524,-0.311018913,-0.58090313,2.822623985,-0.589969805,2.667188508,1.409149288,-0.129932626,-0.195178629,-0.380781197,-0.435767858,-0.794767443,-0.538995547,-0.685237942,0.369593693,-0.234310466,1.046071261,-0.195476337,-0.709394722,-0.746230436,-0.341422647,1.510512874,-0.116496917,0.286867673,1.7302961,-0.0172221,-0.348656339,-0.284109503,2.756327726,-0.755418759,-0.666810984,-0.835775736,0.026325411,-0.605570473,1.011156056,-0.716172584,0.595908459,-0.57978065,1.17517715,-0.132327222,-0.298318647,0.647529334,0.185838734,-0.746730025,-0.401198135,-0.83267432,-0.576742116,-0.374643361,-0.693357731,-0.954225485,-1.122444988,-0.47239161,-0.205154929,-1.114538896,0.621379873,-0.410891129,-0.32441911,-0.524297442,-0.7613131,-0.498496026,-0.568414723,-0.601061007,2.02271633,-0.476582771,0.616173313,-0.797276782,0.071511111,-0.557973098,-0.616396735,-0.262515594,-0.787924896,-0.813721673,0.791261637,0.845157344,0.058953918,0.428190249,-0.747834543,-0.508472862,-0.187927763,-0.836426868,0.405837687,-0.886349447,-0.090855852,-0.511154045,-0.60812287,-0.391341583
ACTA2-AS1,-0.240710215,-0.196779841,-0.30844947,-0.290700802,-0.363801378,-0.103834636,-0.026420302,-0.242947267,-0.105482121,-0.273496555,0.229683032,0.100393179,-0.049039152,0.372778745,0.299404795,-0.199336612,0.21968975,-0.136061829,0.320987753,-0.220454648,0.047734348,0.072169397,0.040338064,0.000745,-0.250743696,0.783761988,0.273551908,-0.354772987,0.161454866,0.050764232,-0.102248664,-0.050926405,0.01771542,-0.310260921,-0.229938228,-0.05655153,-0.035486663,-0.050244867,-0.216536268,0.107273279,0.747587065,-0.334252279,-0.038762495,0.120752352,-0.091911989,-0.024827043,-0.28828629,-0.218236637,-0.172038546,-0.257311972,-0.370276042,-0.477700318,0.371158324,-0.160333063,-0.036160565,-0.132050557,-0.252333992,-0.048983966,-0.032341444,0.057254836,0.275964448,0.07325515,-0.222702878,0.305079778,0.467720368,0.423155241,-0.120113002,0.142483102,0.345189053,-0.215790028,-0.181671234,0.028872839,0.163530549,0.152265375,-0.214520203,0.237300636,-0.453248803,0.513139611,-0.039551947,-0.124028406,-0.111892709,-0.267471001,0.016457849,0.005703165,-0.084469051,-0.044693283,-0.042748434,-0.096238329,0.120894123,-0.237709925,-0.134562295,0.384675403,0.335792621,-0.085642372,0.471156562,-0.334978264,-0.224572853,0.005323991,-0.032341444,0.010574059,0.448944393,0.177453437,-0.003941844,0.12317362,0.129681824,0.132346345,0.628274126,0.362260484,0.51708611,-0.26451168,-0.152330947,-0.248905121,-0.00419105,-0.090445942,0.177878793,-0.138332034,0.058297534,0.409851031,-0.161953389,-0.054200071,0.190617721,-0.094627978,-0.018211502,0.167952509,-0.276944553,0.038113413,0.31169007,-0.169284633,-0.032341444,-0.03744191,0.162501784,0.054077471,-0.173264027,0.413499162,-0.349460208,-0.151007863,-0.198679859,0.222944473,0.185069538,1.068428778,-0.160957652,-0.062992615,-0.128724329,-0.105582439,-0.161473656,0.234466408,-0.300319529,-0.053086458,-0.032341444,-0.265359328,0.295145579,-0.213240843,-0.062877086,-0.395378274,-0.016718075,0.122817069
ACTB,-0.273289894,-0.376025044,0.035074036,-0.079141874,0.258458758,-0.288308685,0.020760474,0.035803821,-0.130241894,0.13429735,0.18994484,0.050809445,0.176248346,0.192879956,-0.282909091,0.260115461,0.233355527,0.251523883,-0.312831063,-0.068065246,-0.376290599,-0.083600986,-0.069114916,0.067529139,0.190554395,0.088776253,0.222100052,0.208102868,0.216803355,0.237592863,0.255771252,-0.080628306,0.007320087,-0.286833757,0.103401853,-0.107606492,0.074608161,-0.202216391,-0.019281819,0.125030922,0.006366508,0.076169649,0.22538413,0.222147594,0.161589337,0.013154618,0.111054648,-0.124377734,0.225065185,0.26531666,0.153318269,0.029388106,0.033351388,0.368192178,0.030565836,0.276729835,-0.155892428,0.076100607,0.141168831,0.32669303,-0.02503088,-0.74176887,0.12855111,-0.030504068,-0.225715014,-0.07464451,0.012782423,0.105165175,-0.036424961,0.280701944,-0.36626249,-0.260221522,-0.324524661,0.154166733,-0.479755136,-0.022511688,-0.04378795,-0.080480268,0.105659135,0.020222502,0.098434276,-0.041628216,-0.220641739,-0.546637628,-0.234262083,-0.371819741,0.046889662,0.410489894,-0.236562879,-0.11357047,-0.007256574,0.087278264,0.045343187,0.063376108,0.20813254,0.276205538,0.3642251,0.031243548,-0.298966187,0.138357699,-0.26404588,-0.232385767,0.048890897,-0.006630685,0.38673937,0.207940778,0.022989726,0.015411819,0.009374749,0.068304359,0.428496268,0.202606608,0.256369543,-0.625896136,-0.650102719,0.291136482,0.180838921,-0.095493889,-0.665502809,0.203721234,-0.28363188,-0.575709464,-0.004016203,0.332468394,0.421848898,0.192416019,-0.40285434,0.247231576,0.177210436,-0.409449161,0.20930406,-0.313774859,-0.103824869,0.05267956,0.204461503,0.180630939,-0.070108009,-0.217552861,0.02788081,-0.195389607,0.400274475,0.067742889,-0.119473156,-0.204612937,0.142180576,-0.047352249,-0.315081971,0.207387202,-0.041095484,-0.005874708,-0.315192625,-0.106278108,-0.043756578,0.173053963,-0.189412246,-0.183801225
